Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B
31,Renault,903,Megane Grand Tour,2011,Mégane Grand Tour Dynamique 1.6 16V (flex),13579,,,,,,,31-903-2011,31-903-13579-2011
31,Renault,919,Sandero,2011,Sandero 1.0 Life,30778,,,,,,,31-919-2011,31-919-30778-2011
31,Renault,919,Sandero,2010,Sandero 1.0 Life,30778,,,,,,,31-919-2010,31-919-30778-2010
31,Renault,919,Sandero,2009,Sandero 1.0 Life,30778,,,,,,,31-919-2009,31-919-30778-2009
31,Renault,919,Sandero,2008,Sandero 1.0 Life,30778,,,,,,,31-919-2008,31-919-30778-2008
41,SsangYong,929,Actyon,2011,Actyon GLX 2.3(aut),13581,,,,,,,41-929-2011,41-929-13581-2011
41,SsangYong,929,Actyon,2010,Actyon GLX 2.3(aut),13581,,,,,,,41-929-2010,41-929-13581-2010
41,SsangYong,929,Actyon,2009,Actyon GLX 2.3(aut),13581,,,,,,,41-929-2009,41-929-13581-2009
41,SsangYong,929,Actyon,2008,Actyon GLX 2.3(aut),13581,,,,,,,41-929-2008,41-929-13581-2008
36,Volkswagen,793,BRASÍLIA,1980,Brasilia 1600,3198,,,,,,,36-793-1980,36-793-3198-1980
36,Volkswagen,793,BRASÍLIA,1979,Brasilia 1600,3198,,,,,,,36-793-1979,36-793-3198-1979
36,Volkswagen,793,BRASÍLIA,1978,Brasilia 1600,3198,,,,,,,36-793-1978,36-793-3198-1978
36,Volkswagen,793,BRASÍLIA,1977,Brasilia 1600,3198,,,,,,,36-793-1977,36-793-3198-1977
36,Volkswagen,793,BRASÍLIA,1976,Brasilia 1600,3198,,,,,,,36-793-1976,36-793-3198-1976
36,Volkswagen,793,BRASÍLIA,1975,Brasilia 1600,3198,,,,,,,36-793-1975,36-793-3198-1975
36,Volkswagen,793,BRASÍLIA,1974,Brasilia 1600,3198,,,,,,,36-793-1974,36-793-3198-1974
36,Volkswagen,479,FUSCA,1980,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1980,36-479-25647-1980
36,Volkswagen,479,FUSCA,1979,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1979,36-479-25647-1979
36,Volkswagen,479,FUSCA,1978,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1978,36-479-25647-1978
36,Volkswagen,479,FUSCA,1977,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1977,36-479-25647-1977
36,Volkswagen,479,FUSCA,1976,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1976,36-479-25647-1976
36,Volkswagen,479,FUSCA,1975,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1975,36-479-25647-1975
36,Volkswagen,479,FUSCA,1974,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1974,36-479-25647-1974
36,Volkswagen,479,FUSCA,1973,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1973,36-479-25647-1973
36,Volkswagen,479,FUSCA,1972,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1972,36-479-25647-1972
36,Volkswagen,479,FUSCA,1971,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1971,36-479-25647-1971
36,Volkswagen,479,FUSCA,1970,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1970,36-479-25647-1970
36,Volkswagen,479,FUSCA,1969,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1969,36-479-25647-1969
36,Volkswagen,479,FUSCA,1968,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1968,36-479-25647-1968
36,Volkswagen,479,FUSCA,1967,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1967,36-479-25647-1967
36,Volkswagen,479,FUSCA,1966,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1966,36-479-25647-1966
36,Volkswagen,479,FUSCA,1965,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1965,36-479-25647-1965
36,Volkswagen,479,FUSCA,1964,Fusca 2.0 TSi DSG,25647,,,,,,,36-479-1964,36-479-25647-1964
36,Volkswagen,776,KOMBI,1980,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1980,36-776-15299-1980
36,Volkswagen,776,KOMBI,1979,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1979,36-776-15299-1979
36,Volkswagen,776,KOMBI,1978,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1978,36-776-15299-1978
36,Volkswagen,776,KOMBI,1977,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1977,36-776-15299-1977
36,Volkswagen,776,KOMBI,1976,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1976,36-776-15299-1976
36,Volkswagen,776,KOMBI,1975,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1975,36-776-15299-1975
36,Volkswagen,776,KOMBI,1974,Kombi Standard 1.4 (Flex),15299,,,,,,,36-776-1974,36-776-15299-1974
36,Volkswagen,487,PASSAT,1980,Passat Highline 2.0 TSI DSG,28168,,,,,,,36-487-1980,36-487-28168-1980
36,Volkswagen,487,PASSAT,1979,Passat Highline 2.0 TSI DSG,28168,,,,,,,36-487-1979,36-487-28168-1979
36,Volkswagen,487,PASSAT,1978,Passat Highline 2.0 TSI DSG,28168,,,,,,,36-487-1978,36-487-28168-1978
36,Volkswagen,487,PASSAT,1977,Passat Highline 2.0 TSI DSG,28168,,,,,,,36-487-1977,36-487-28168-1977
36,Volkswagen,487,PASSAT,1976,Passat Highline 2.0 TSI DSG,28168,,,,,,,36-487-1976,36-487-28168-1976
14,Fiat,214,PALIO,2016,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2016,14-214-16413-2016
14,Fiat,214,PALIO,2015,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2015,14-214-16413-2015
14,Fiat,214,PALIO,2014,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2014,14-214-16413-2014
14,Fiat,214,PALIO,2013,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2013,14-214-16413-2013
14,Fiat,214,PALIO,2012,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2012,14-214-16413-2012
14,Fiat,214,PALIO,2011,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2011,14-214-16413-2011
14,Fiat,214,PALIO,2010,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2010,14-214-16413-2010
14,Fiat,214,PALIO,2009,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2009,14-214-16413-2009
14,Fiat,214,PALIO,2008,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2008,14-214-16413-2008
14,Fiat,214,PALIO,2007,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2007,14-214-16413-2007
14,Fiat,214,PALIO,2006,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2006,14-214-16413-2006
14,Fiat,214,PALIO,2005,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2005,14-214-16413-2005
14,Fiat,214,PALIO,2004,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2004,14-214-16413-2004
14,Fiat,214,PALIO,2003,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2003,14-214-16413-2003
14,Fiat,214,PALIO,2001,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2001,14-214-16413-2001
14,Fiat,214,PALIO,2000,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-2000,14-214-16413-2000
14,Fiat,214,PALIO,1999,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-1999,14-214-16413-1999
14,Fiat,214,PALIO,1998,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-1998,14-214-16413-1998
14,Fiat,214,PALIO,1997,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-1997,14-214-16413-1997
14,Fiat,214,PALIO,1996,Palio EX 1.3 8V Fire,16413,,,,,,,14-214-1996,14-214-16413-1996
14,Fiat,1087,UNO,2020,Uno 1.0 Attractive,30473,,,,,,,14-1087-2020,14-1087-30473-2020
14,Fiat,1087,UNO,2019,Uno 1.0 Attractive,30473,,,,,,,14-1087-2019,14-1087-30473-2019
14,Fiat,1087,UNO,2018,Uno 1.0 Attractive,30473,,,,,,,14-1087-2018,14-1087-30473-2018
14,Fiat,1087,UNO,2017,Uno 1.0 Attractive,30473,,,,,,,14-1087-2017,14-1087-30473-2017
14,Fiat,1087,UNO,2016,Uno 1.0 Attractive,30473,,,,,,,14-1087-2016,14-1087-30473-2016
14,Fiat,1087,UNO,2015,Uno 1.0 Attractive,30473,,,,,,,14-1087-2015,14-1087-30473-2015
14,Fiat,1087,UNO,2014,Uno 1.0 Attractive,30473,,,,,,,14-1087-2014,14-1087-30473-2014
14,Fiat,1087,UNO,2013,Uno 1.0 Attractive,30473,,,,,,,14-1087-2013,14-1087-30473-2013
14,Fiat,1087,UNO,2012,Uno 1.0 Attractive,30473,,,,,,,14-1087-2012,14-1087-30473-2012
14,Fiat,1087,UNO,2011,Uno 1.0 Attractive,30473,,,,,,,14-1087-2011,14-1087-30473-2011
5,Chevrolet,2388,Spin,2016,Spin 1.8 Econoflex LS 5S (Aut),31172,Álcool,Gasolina,8,11.7,9.3,13.6,5-2388-2016,5-2388-31172-2016
5,Chevrolet,2388,Spin,2015,Spin 1.8 Econoflex LS 5S (Aut),31172,Álcool,Gasolina,8,11.7,9.3,13.6,5-2388-2015,5-2388-31172-2015
5,Chevrolet,2388,Spin,2014,Spin 1.8 Econoflex LS 5S (Aut),31172,Álcool,Gasolina,8,11.7,9.3,13.6,5-2388-2014,5-2388-31172-2014
5,Chevrolet,2388,Spin,2013,Spin 1.8 Econoflex LS 5S (Aut),31172,Álcool,Gasolina,8,11.7,9.3,13.6,5-2388-2013,5-2388-31172-2013
7,Citroën,165,C3,2017,C3 1.2 Attraction Pure Tech,30407,Álcool,Gasolina,9.3,13.2,10.1,14.8,7-165-2017,7-165-30407-2017
7,Citroën,165,C3,2016,C3 1.2 Attraction Pure Tech,30407,Álcool,Gasolina,9.3,13.2,10.1,14.8,7-165-2016,7-165-30407-2016
