Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B
36,Volkswagen,480,GOL,1996,Gol 1.6 VHT City (Flex) 4p,23286,,,,,,,36-480-1996,36-480-23286-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 VHT City (Flex) 4p,23286,,,,,,,36-480-1995,36-480-23286-1995
36,Volkswagen,480,GOL,2010,Gol Black 1.0 VHT (Flex),13743,,,,,,,36-480-2010,36-480-13743-2010
36,Volkswagen,480,GOL,2009,Gol Black 1.0 VHT (Flex),13743,,,,,,,36-480-2009,36-480-13743-2009
36,Volkswagen,480,GOL,1997,Gol Black 1.0 VHT (Flex),13743,,,,,,,36-480-1997,36-480-13743-1997
36,Volkswagen,480,GOL,1996,Gol Black 1.0 VHT (Flex),13743,,,,,,,36-480-1996,36-480-13743-1996
36,Volkswagen,480,GOL,1995,Gol Black 1.0 VHT (Flex),13743,,,,,,,36-480-1995,36-480-13743-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 VHT City I-Motion (Flex) 2p,23282,,,,,,,36-480-2010,36-480-23282-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 VHT City I-Motion (Flex) 2p,23282,,,,,,,36-480-2009,36-480-23282-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 VHT City I-Motion (Flex) 2p,23282,,,,,,,36-480-1997,36-480-23282-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 VHT City I-Motion (Flex) 2p,23282,,,,,,,36-480-1996,36-480-23282-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 VHT City I-Motion (Flex) 2p,23282,,,,,,,36-480-1995,36-480-23282-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 VHT I-Motion (Flex) 2p,23290,,,,,,,36-480-2010,36-480-23290-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 VHT I-Motion (Flex) 2p,23290,,,,,,,36-480-2009,36-480-23290-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 VHT I-Motion (Flex) 2p,23290,,,,,,,36-480-1997,36-480-23290-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 VHT I-Motion (Flex) 2p,23290,,,,,,,36-480-1996,36-480-23290-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 VHT I-Motion (Flex) 2p,23290,,,,,,,36-480-1995,36-480-23290-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 I-Motion (G5) (Flex),13747,,,,,,,36-480-2010,36-480-13747-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 I-Motion (G5) (Flex),13747,,,,,,,36-480-2009,36-480-13747-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 I-Motion (G5) (Flex),13747,,,,,,,36-480-1997,36-480-13747-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 I-Motion (G5) (Flex),13747,,,,,,,36-480-1996,36-480-13747-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 I-Motion (G5) (Flex),13747,,,,,,,36-480-1995,36-480-13747-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 VHT City I-Motion (Flex) 4p,23283,,,,,,,36-480-2010,36-480-23283-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 VHT City I-Motion (Flex) 4p,23283,,,,,,,36-480-2009,36-480-23283-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 VHT City I-Motion (Flex) 4p,23283,,,,,,,36-480-1997,36-480-23283-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 VHT City I-Motion (Flex) 4p,23283,,,,,,,36-480-1996,36-480-23283-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 VHT City I-Motion (Flex) 4p,23283,,,,,,,36-480-1995,36-480-23283-1995
36,Volkswagen,480,GOL,2010,Novo Gol 1.6 I-Motion (Flex),14302,,,,,,,36-480-2010,36-480-14302-2010
36,Volkswagen,480,GOL,2009,Novo Gol 1.6 I-Motion (Flex),14302,,,,,,,36-480-2009,36-480-14302-2009
36,Volkswagen,480,GOL,1997,Novo Gol 1.6 I-Motion (Flex),14302,,,,,,,36-480-1997,36-480-14302-1997
36,Volkswagen,480,GOL,1996,Novo Gol 1.6 I-Motion (Flex),14302,,,,,,,36-480-1996,36-480-14302-1996
36,Volkswagen,480,GOL,1995,Novo Gol 1.6 I-Motion (Flex),14302,,,,,,,36-480-1995,36-480-14302-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 (G5) (Flex),13744,,,,,,,36-480-2010,36-480-13744-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 (G5) (Flex),13744,,,,,,,36-480-2009,36-480-13744-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 (G5) (Flex),13744,,,,,,,36-480-1997,36-480-13744-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 (G5) (Flex),13744,,,,,,,36-480-1996,36-480-13744-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 (G5) (Flex),13744,,,,,,,36-480-1995,36-480-13744-1995
36,Volkswagen,480,GOL,2010,Novo Gol Power 1.6 (Flex),14299,,,,,,,36-480-2010,36-480-14299-2010
36,Volkswagen,480,GOL,2009,Novo Gol Power 1.6 (Flex),14299,,,,,,,36-480-2009,36-480-14299-2009
36,Volkswagen,480,GOL,1997,Novo Gol Power 1.6 (Flex),14299,,,,,,,36-480-1997,36-480-14299-1997
36,Volkswagen,480,GOL,1996,Novo Gol Power 1.6 (Flex),14299,,,,,,,36-480-1996,36-480-14299-1996
36,Volkswagen,480,GOL,1995,Novo Gol Power 1.6 (Flex),14299,,,,,,,36-480-1995,36-480-14299-1995
36,Volkswagen,480,GOL,2010,Gol Rallye 1.6 VHT (G5) (Flex),13748,,,,,,,36-480-2010,36-480-13748-2010
36,Volkswagen,480,GOL,2009,Gol Rallye 1.6 VHT (G5) (Flex),13748,,,,,,,36-480-2009,36-480-13748-2009
36,Volkswagen,480,GOL,1997,Gol Rallye 1.6 VHT (G5) (Flex),13748,,,,,,,36-480-1997,36-480-13748-1997
36,Volkswagen,480,GOL,1996,Gol Rallye 1.6 VHT (G5) (Flex),13748,,,,,,,36-480-1996,36-480-13748-1996
36,Volkswagen,480,GOL,1995,Gol Rallye 1.6 VHT (G5) (Flex),13748,,,,,,,36-480-1995,36-480-13748-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 I-Motion (G5) (Flex),13745,,,,,,,36-480-2010,36-480-13745-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 I-Motion (G5) (Flex),13745,,,,,,,36-480-2009,36-480-13745-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 I-Motion (G5) (Flex),13745,,,,,,,36-480-1997,36-480-13745-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 I-Motion (G5) (Flex),13745,,,,,,,36-480-1996,36-480-13745-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 I-Motion (G5) (Flex),13745,,,,,,,36-480-1995,36-480-13745-1995
36,Volkswagen,480,GOL,2010,Novo Gol Power 1.6 I-Motion (Flex),14300,,,,,,,36-480-2010,36-480-14300-2010
36,Volkswagen,480,GOL,2009,Novo Gol Power 1.6 I-Motion (Flex),14300,,,,,,,36-480-2009,36-480-14300-2009
36,Volkswagen,480,GOL,1997,Novo Gol Power 1.6 I-Motion (Flex),14300,,,,,,,36-480-1997,36-480-14300-1997
36,Volkswagen,480,GOL,1996,Novo Gol Power 1.6 I-Motion (Flex),14300,,,,,,,36-480-1996,36-480-14300-1996
36,Volkswagen,480,GOL,1995,Novo Gol Power 1.6 I-Motion (Flex),14300,,,,,,,36-480-1995,36-480-14300-1995
36,Volkswagen,480,GOL,2010,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),13749,,,,,,,36-480-2010,36-480-13749-2010
36,Volkswagen,480,GOL,2009,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),13749,,,,,,,36-480-2009,36-480-13749-2009
36,Volkswagen,480,GOL,1997,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),13749,,,,,,,36-480-1997,36-480-13749-1997
36,Volkswagen,480,GOL,1996,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),13749,,,,,,,36-480-1996,36-480-13749-1996
36,Volkswagen,480,GOL,1995,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),13749,,,,,,,36-480-1995,36-480-13749-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 8V (G4)(Flex)2p,12565,,,,,,,36-480-2010,36-480-12565-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 8V (G4)(Flex)2p,12565,,,,,,,36-480-2009,36-480-12565-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 8V (G4)(Flex)2p,12565,,,,,,,36-480-1997,36-480-12565-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 8V (G4)(Flex)2p,12565,,,,,,,36-480-1996,36-480-12565-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 8V (G4)(Flex)2p,12565,,,,,,,36-480-1995,36-480-12565-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 Ecomotion(G4) (Flex) 2p,12567,,,,,,,36-480-2010,36-480-12567-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 Ecomotion(G4) (Flex) 2p,12567,,,,,,,36-480-2009,36-480-12567-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 Ecomotion(G4) (Flex) 2p,12567,,,,,,,36-480-1997,36-480-12567-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 Ecomotion(G4) (Flex) 2p,12567,,,,,,,36-480-1996,36-480-12567-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 Ecomotion(G4) (Flex) 2p,12567,,,,,,,36-480-1995,36-480-12567-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 8V (G4)(Flex)4p,12566,,,,,,,36-480-2010,36-480-12566-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 8V (G4)(Flex)4p,12566,,,,,,,36-480-2009,36-480-12566-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 8V (G4)(Flex)4p,12566,,,,,,,36-480-1997,36-480-12566-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 8V (G4)(Flex)4p,12566,,,,,,,36-480-1996,36-480-12566-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 8V (G4)(Flex)4p,12566,,,,,,,36-480-1995,36-480-12566-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 Ecomotion(G4) (Flex) 4p,12568,,,,,,,36-480-2010,36-480-12568-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 Ecomotion(G4) (Flex) 4p,12568,,,,,,,36-480-2009,36-480-12568-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 Ecomotion(G4) (Flex) 4p,12568,,,,,,,36-480-1997,36-480-12568-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 Ecomotion(G4) (Flex) 4p,12568,,,,,,,36-480-1996,36-480-12568-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 Ecomotion(G4) (Flex) 4p,12568,,,,,,,36-480-1995,36-480-12568-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 (G5) (Flex),12637,,,,,,,36-480-2010,36-480-12637-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 (G5) (Flex),12637,,,,,,,36-480-2009,36-480-12637-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 (G5) (Flex),12637,,,,,,,36-480-1997,36-480-12637-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 (G5) (Flex),12637,,,,,,,36-480-1996,36-480-12637-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 (G5) (Flex),12637,,,,,,,36-480-1995,36-480-12637-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 (G5) (Flex),12640,,,,,,,36-480-2010,36-480-12640-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 (G5) (Flex),12640,,,,,,,36-480-2009,36-480-12640-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 (G5) (Flex),12640,,,,,,,36-480-1997,36-480-12640-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 (G5) (Flex),12640,,,,,,,36-480-1996,36-480-12640-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 (G5) (Flex),12640,,,,,,,36-480-1995,36-480-12640-1995
36,Volkswagen,480,GOL,2010,Gol Black 1.0 VHT (Flex),13470,,,,,,,36-480-2010,36-480-13470-2010
36,Volkswagen,480,GOL,2009,Gol Black 1.0 VHT (Flex),13470,,,,,,,36-480-2009,36-480-13470-2009
36,Volkswagen,480,GOL,1997,Gol Black 1.0 VHT (Flex),13470,,,,,,,36-480-1997,36-480-13470-1997
36,Volkswagen,480,GOL,1996,Gol Black 1.0 VHT (Flex),13470,,,,,,,36-480-1996,36-480-13470-1996
36,Volkswagen,480,GOL,1995,Gol Black 1.0 VHT (Flex),13470,,,,,,,36-480-1995,36-480-13470-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 VHT (Rock in Rio),13141,,,,,,,36-480-2010,36-480-13141-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 VHT (Rock in Rio),13141,,,,,,,36-480-2009,36-480-13141-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 VHT (Rock in Rio),13141,,,,,,,36-480-1997,36-480-13141-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 VHT (Rock in Rio),13141,,,,,,,36-480-1996,36-480-13141-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 VHT (Rock in Rio),13141,,,,,,,36-480-1995,36-480-13141-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 I-Motion (G5) (Flex),12641,,,,,,,36-480-2010,36-480-12641-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 I-Motion (G5) (Flex),12641,,,,,,,36-480-2009,36-480-12641-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 I-Motion (G5) (Flex),12641,,,,,,,36-480-1997,36-480-12641-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 I-Motion (G5) (Flex),12641,,,,,,,36-480-1996,36-480-12641-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 I-Motion (G5) (Flex),12641,,,,,,,36-480-1995,36-480-12641-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 (G5) (Flex),12638,,,,,,,36-480-2010,36-480-12638-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 (G5) (Flex),12638,,,,,,,36-480-2009,36-480-12638-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 (G5) (Flex),12638,,,,,,,36-480-1997,36-480-12638-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 (G5) (Flex),12638,,,,,,,36-480-1996,36-480-12638-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 (G5) (Flex),12638,,,,,,,36-480-1995,36-480-12638-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 I-Motion (G5) (Flex),12639,,,,,,,36-480-2010,36-480-12639-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 I-Motion (G5) (Flex),12639,,,,,,,36-480-2009,36-480-12639-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 I-Motion (G5) (Flex),12639,,,,,,,36-480-1997,36-480-12639-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 I-Motion (G5) (Flex),12639,,,,,,,36-480-1996,36-480-12639-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 I-Motion (G5) (Flex),12639,,,,,,,36-480-1995,36-480-12639-1995
36,Volkswagen,480,GOL,2010,Gol Rallye 1.6 VHT (G5) (Flex),12642,,,,,,,36-480-2010,36-480-12642-2010
36,Volkswagen,480,GOL,2009,Gol Rallye 1.6 VHT (G5) (Flex),12642,,,,,,,36-480-2009,36-480-12642-2009
36,Volkswagen,480,GOL,1997,Gol Rallye 1.6 VHT (G5) (Flex),12642,,,,,,,36-480-1997,36-480-12642-1997
36,Volkswagen,480,GOL,1996,Gol Rallye 1.6 VHT (G5) (Flex),12642,,,,,,,36-480-1996,36-480-12642-1996
36,Volkswagen,480,GOL,1995,Gol Rallye 1.6 VHT (G5) (Flex),12642,,,,,,,36-480-1995,36-480-12642-1995
36,Volkswagen,480,GOL,2010,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),12643,,,,,,,36-480-2010,36-480-12643-2010
36,Volkswagen,480,GOL,2009,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),12643,,,,,,,36-480-2009,36-480-12643-2009
36,Volkswagen,480,GOL,1997,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),12643,,,,,,,36-480-1997,36-480-12643-1997
36,Volkswagen,480,GOL,1996,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),12643,,,,,,,36-480-1996,36-480-12643-1996
36,Volkswagen,480,GOL,1995,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),12643,,,,,,,36-480-1995,36-480-12643-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 (G4) (Flex) 2p,6462,,,,,,,36-480-2010,36-480-6462-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 (G4) (Flex) 2p,6462,,,,,,,36-480-2009,36-480-6462-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 (G4) (Flex) 2p,6462,,,,,,,36-480-1997,36-480-6462-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 (G4) (Flex) 2p,6462,,,,,,,36-480-1996,36-480-6462-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 (G4) (Flex) 2p,6462,,,,,,,36-480-1995,36-480-6462-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 Ecomotion(G4) (Flex) 2p,6654,,,,,,,36-480-2010,36-480-6654-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 Ecomotion(G4) (Flex) 2p,6654,,,,,,,36-480-2009,36-480-6654-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 Ecomotion(G4) (Flex) 2p,6654,,,,,,,36-480-1997,36-480-6654-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 Ecomotion(G4) (Flex) 2p,6654,,,,,,,36-480-1996,36-480-6654-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 Ecomotion(G4) (Flex) 2p,6654,,,,,,,36-480-1995,36-480-6654-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 (G4) (Flex) 4p,8173,,,,,,,36-480-2010,36-480-8173-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 (G4) (Flex) 4p,8173,,,,,,,36-480-2009,36-480-8173-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 (G4) (Flex) 4p,8173,,,,,,,36-480-1997,36-480-8173-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 (G4) (Flex) 4p,8173,,,,,,,36-480-1996,36-480-8173-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 (G4) (Flex) 4p,8173,,,,,,,36-480-1995,36-480-8173-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 Ecomotion(G4) (Flex) 4p,8175,,,,,,,36-480-2010,36-480-8175-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 Ecomotion(G4) (Flex) 4p,8175,,,,,,,36-480-2009,36-480-8175-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 Ecomotion(G4) (Flex) 4p,8175,,,,,,,36-480-1997,36-480-8175-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 Ecomotion(G4) (Flex) 4p,8175,,,,,,,36-480-1996,36-480-8175-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 Ecomotion(G4) (Flex) 4p,8175,,,,,,,36-480-1995,36-480-8175-1995
36,Volkswagen,480,GOL,2010,Gol Titan 1.0 (G4) (Flex),6704,,,,,,,36-480-2010,36-480-6704-2010
36,Volkswagen,480,GOL,2009,Gol Titan 1.0 (G4) (Flex),6704,,,,,,,36-480-2009,36-480-6704-2009
36,Volkswagen,480,GOL,1997,Gol Titan 1.0 (G4) (Flex),6704,,,,,,,36-480-1997,36-480-6704-1997
36,Volkswagen,480,GOL,1996,Gol Titan 1.0 (G4) (Flex),6704,,,,,,,36-480-1996,36-480-6704-1996
36,Volkswagen,480,GOL,1995,Gol Titan 1.0 (G4) (Flex),6704,,,,,,,36-480-1995,36-480-6704-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 (G5) (Flex),5413,,,,,,,36-480-2010,36-480-5413-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 (G5) (Flex),5413,,,,,,,36-480-2009,36-480-5413-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 (G5) (Flex),5413,,,,,,,36-480-1997,36-480-5413-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 (G5) (Flex),5413,,,,,,,36-480-1996,36-480-5413-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 (G5) (Flex),5413,,,,,,,36-480-1995,36-480-5413-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 (G5) (Flex),5414,,,,,,,36-480-2010,36-480-5414-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 (G5) (Flex),5414,,,,,,,36-480-2009,36-480-5414-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 (G5) (Flex),5414,,,,,,,36-480-1997,36-480-5414-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 (G5) (Flex),5414,,,,,,,36-480-1996,36-480-5414-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 (G5) (Flex),5414,,,,,,,36-480-1995,36-480-5414-1995
36,Volkswagen,480,GOL,2010,Gol Seleção 1.0 (G5) (Flex),6655,,,,,,,36-480-2010,36-480-6655-2010
36,Volkswagen,480,GOL,2009,Gol Seleção 1.0 (G5) (Flex),6655,,,,,,,36-480-2009,36-480-6655-2009
36,Volkswagen,480,GOL,1997,Gol Seleção 1.0 (G5) (Flex),6655,,,,,,,36-480-1997,36-480-6655-1997
36,Volkswagen,480,GOL,1996,Gol Seleção 1.0 (G5) (Flex),6655,,,,,,,36-480-1996,36-480-6655-1996
36,Volkswagen,480,GOL,1995,Gol Seleção 1.0 (G5) (Flex),6655,,,,,,,36-480-1995,36-480-6655-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 I-Motion (G5) (Flex),6393,,,,,,,36-480-2010,36-480-6393-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 I-Motion (G5) (Flex),6393,,,,,,,36-480-2009,36-480-6393-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 I-Motion (G5) (Flex),6393,,,,,,,36-480-1997,36-480-6393-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 I-Motion (G5) (Flex),6393,,,,,,,36-480-1996,36-480-6393-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 I-Motion (G5) (Flex),6393,,,,,,,36-480-1995,36-480-6393-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 (G5) (Flex),5415,,,,,,,36-480-2010,36-480-5415-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 (G5) (Flex),5415,,,,,,,36-480-2009,36-480-5415-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 (G5) (Flex),5415,,,,,,,36-480-1997,36-480-5415-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 (G5) (Flex),5415,,,,,,,36-480-1996,36-480-5415-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 (G5) (Flex),5415,,,,,,,36-480-1995,36-480-5415-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 I-Motion (G5) (Flex),6394,,,,,,,36-480-2010,36-480-6394-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 I-Motion (G5) (Flex),6394,,,,,,,36-480-2009,36-480-6394-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 I-Motion (G5) (Flex),6394,,,,,,,36-480-1997,36-480-6394-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 I-Motion (G5) (Flex),6394,,,,,,,36-480-1996,36-480-6394-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 I-Motion (G5) (Flex),6394,,,,,,,36-480-1995,36-480-6394-1995
36,Volkswagen,480,GOL,2010,Gol Rallye 1.6 VHT (G5) (Flex),8262,,,,,,,36-480-2010,36-480-8262-2010
36,Volkswagen,480,GOL,2009,Gol Rallye 1.6 VHT (G5) (Flex),8262,,,,,,,36-480-2009,36-480-8262-2009
36,Volkswagen,480,GOL,1997,Gol Rallye 1.6 VHT (G5) (Flex),8262,,,,,,,36-480-1997,36-480-8262-1997
36,Volkswagen,480,GOL,1996,Gol Rallye 1.6 VHT (G5) (Flex),8262,,,,,,,36-480-1996,36-480-8262-1996
36,Volkswagen,480,GOL,1995,Gol Rallye 1.6 VHT (G5) (Flex),8262,,,,,,,36-480-1995,36-480-8262-1995
36,Volkswagen,480,GOL,2010,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),8263,,,,,,,36-480-2010,36-480-8263-2010
36,Volkswagen,480,GOL,2009,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),8263,,,,,,,36-480-2009,36-480-8263-2009
36,Volkswagen,480,GOL,1997,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),8263,,,,,,,36-480-1997,36-480-8263-1997
36,Volkswagen,480,GOL,1996,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),8263,,,,,,,36-480-1996,36-480-8263-1996
36,Volkswagen,480,GOL,1995,Gol Rallye I-Motion 1.6 VHT (G5) (Flex),8263,,,,,,,36-480-1995,36-480-8263-1995
36,Volkswagen,480,GOL,2010,Gol City Trend 1.0 (G4) (Flex),12207,Gasolina,Álcool,13.8,9.8,18.5,12.2,36-480-2010,36-480-12207-2010
36,Volkswagen,480,GOL,2009,Gol City Trend 1.0 (G4) (Flex),12207,,,,,,,36-480-2009,36-480-12207-2009
36,Volkswagen,480,GOL,1997,Gol City Trend 1.0 (G4) (Flex),12207,,,,,,,36-480-1997,36-480-12207-1997
36,Volkswagen,480,GOL,1996,Gol City Trend 1.0 (G4) (Flex),12207,,,,,,,36-480-1996,36-480-12207-1996
36,Volkswagen,480,GOL,1995,Gol City Trend 1.0 (G4) (Flex),12207,,,,,,,36-480-1995,36-480-12207-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 (G4) (Flex) 2p,7930,,,,,,,36-480-2010,36-480-7930-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 (G4) (Flex) 2p,7930,,,,,,,36-480-2009,36-480-7930-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 (G4) (Flex) 2p,7930,,,,,,,36-480-1997,36-480-7930-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 (G4) (Flex) 2p,7930,,,,,,,36-480-1996,36-480-7930-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 (G4) (Flex) 2p,7930,,,,,,,36-480-1995,36-480-7930-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 (G4) (Flex) 4p,8174,,,,,,,36-480-2010,36-480-8174-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 (G4) (Flex) 4p,8174,,,,,,,36-480-2009,36-480-8174-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 (G4) (Flex) 4p,8174,,,,,,,36-480-1997,36-480-8174-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 (G4) (Flex) 4p,8174,,,,,,,36-480-1996,36-480-8174-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 (G4) (Flex) 4p,8174,,,,,,,36-480-1995,36-480-8174-1995
36,Volkswagen,480,GOL,2010,Gol Titan 1.0 (G4) (Flex),8028,,,,,,,36-480-2010,36-480-8028-2010
